huc12_id,year,pscutot_mgd
060102050703,2010,0.0
060102050703,2011,0.0
060102050703,2012,0.0
060102050703,2013,0.0
060102050703,2014,0.0
060102050703,2015,0.0
060102050703,2016,0.0
060102050703,2017,0.0
060102050703,2018,0.0
060102050703,2019,0.0
060102050703,2020,0.0
060102050801,2009,0.001464606
060102050801,2010,0.001701015
060102050801,2011,0.001925006
060102050801,2012,0.001682182
060102050801,2013,0.001595239
060102050801,2014,0.001825984
060102050801,2015,0.001625477
060102050801,2016,0.002052026
060102050801,2017,0.00181678
060102050801,2018,0.001380817
060102050801,2019,0.001553862
060102050801,2020,0.001327898
060102050802,2009,0.0
060102050802,2010,0.0
060102050802,2011,0.0
060102050802,2012,0.0
060102050802,2013,0.0
060102050802,2014,0.0
060102050802,2015,0.0
060102050802,2016,0.0
060102050802,2017,0.0
060102050802,2018,0.0
060102050802,2019,0.0
060102050802,2020,0.0
060102050804,2009,0.0
060102050804,2010,0.0
060102050804,2011,0.0
060102050804,2012,0.0
060102050804,2013,0.0
060102050804,2014,0.0
060102050804,2015,0.0
060102050804,2016,0.0
060102050804,2017,0.0
060102050804,2018,0.0
060102050804,2019,0.0
060102050804,2020,0.0
060102050805,2009,0.0
060102050805,2010,0.0
060102050805,2011,0.0
060102050805,2012,0.0
060102050805,2013,0.0
060102050805,2014,0.0
060102050805,2015,0.0
060102050805,2016,0.0
060102050805,2017,0.0
060102050805,2018,0.0
060102050805,2019,0.0
060102050805,2020,0.0
060102050807,2009,0.001270494
060102050807,2010,0.001590935
060102050807,2011,0.001774221
060102050807,2012,0.001856612
060102050807,2013,0.001642369
060102050807,2014,0.001820293
060102050807,2015,0.001788446
060102050807,2016,0.001616416
060102050807,2017,0.001608391
060102050807,2018,0.001499478
060102050807,2019,0.001731048
060102050807,2020,0.001610574
060102060101,2009,0.0
060102060101,2010,0.0
060102060101,2011,0.0
060102060101,2012,0.0
060102060101,2013,0.0
060102060101,2014,0.0
060102060101,2015,0.0
060102060101,2016,0.0
060102060101,2017,0.0
060102060101,2018,0.0
060102060101,2019,0.0
060102060101,2020,0.0
060102060102,2009,0.010375425
060102060102,2010,0.013307961
060102060102,2011,0.015524861
060102060102,2012,0.016215151
060102060102,2013,0.012400944
060102060102,2014,0.012917099
060102060102,2015,0.013808234
060102060102,2016,0.013990053
060102060102,2017,0.012857263
060102060102,2018,0.011179118
060102060102,2019,0.01236734
060102060102,2020,0.011068435
060102060103,2009,0.001812859
060102060103,2010,0.002485624
060102060103,2011,0.002653054
060102060103,2012,0.002756215
