state,year,sector,electricity_usage
OK,1995,Residential,16319162
OK,1996,Commercial,11552577
OK,1996,Industrial,12160194
OK,1996,Residential,17302792
OK,1997,Commercial,11754259
OK,1997,Industrial,12801828
OK,1997,Residential,17375599
OK,1998,Commercial,12458949
OK,1998,Industrial,13174693
OK,1998,Residential,19510723
OK,1999,Commercial,12398450
OK,1999,Industrial,13271058
OK,1999,Residential,18301131
OK,2000,Commercial,13115234
OK,2000,Industrial,13934901
OK,2000,Residential,19640229
OK,2001,Commercial,13551964
OK,2001,Industrial,13356189
OK,2001,Residential,19795853
OK,2002,Commercial,13097069
OK,2002,Industrial,12897521
OK,2002,Residential,19927272
OK,2003,Commercial,16958301
OK,2003,Industrial,13307900
OK,2003,Residential,20161967
OK,2004,Commercial,17020382
OK,2004,Industrial,14222619
OK,2004,Residential,19699041
OK,2005,Commercial,17477404
OK,2005,Industrial,14920384
OK,2005,Residential,21309314
OK,2006,Commercial,18196669
OK,2006,Industrial,15018250
OK,2006,Residential,21690395
OK,2007,Commercial,18634445
OK,2007,Industrial,15198198
OK,2007,Residential,21360557
OK,2008,Commercial,19022303
OK,2008,Industrial,15395451
OK,2008,Residential,21861112
OK,2009,Commercial,18670167
OK,2009,Industrial,14233458
OK,2009,Residential,21640955
OK,2010,Commercial,19005132
OK,2010,Industrial,15151987
OK,2010,Residential,23688861
OK,2011,Commercial,19612922
OK,2011,Industrial,15808845
OK,2011,Residential,24425027
OK,2012,Commercial,19961143
OK,2012,Industrial,16569801
OK,2012,Residential,22809680
OK,2013,Commercial,19843129
OK,2013,Industrial,16886075
OK,2013,Residential,23199968
OK,2014,Commercial,20448774
OK,2014,Industrial,17773456
OK,2014,Residential,23351144
OK,2015,Commercial,20691105
OK,2015,Industrial,18029456
OK,2015,Residential,22615824
OK,2016,Commercial,20695703
OK,2016,Industrial,18031136
OK,2016,Residential,22789715
OK,2017,Commercial,20498860
OK,2017,Industrial,18155672
OK,2017,Residential,21837596
OK,2018,Commercial,21229143
OK,2018,Industrial,19229365
OK,2018,Residential,24116808
OK,2019,Commercial,20085991
OK,2019,Industrial,20903983
OK,2019,Residential,23805972
OK,2020,Commercial,18698988
OK,2020,Industrial,20367844
OK,2020,Residential,23232473
OK,2021,Commercial,19999312
OK,2021,Industrial,20779958
OK,2021,Residential,23745867
OK,2022,Commercial,22211526
OK,2022,Industrial,21796272
OK,2022,Residential,25479144
OK,2023,Commercial,23117487
OK,2023,Industrial,22043847
OK,2023,Residential,23817506
OK,2024,Commercial,25412391
OK,2024,Industrial,22343103
OK,2024,Residential,24328279
OR,1990,Commercial,11319208
OR,1990,Industrial,15498134
OR,1990,Residential,15379614
OR,1991,Commercial,11614083
OR,1991,Industrial,15296762
OR,1991,Residential,15949119
OR,1992,Commercial,11818379
OR,1992,Industrial,15123151
OR,1992,Residential,15202148
OR,1993,Commercial,12205080
OR,1993,Industrial,15012281
OR,1993,Residential,16696260
OR,1994,Commercial,12659575
OR,1994,Industrial,15071945
OR,1994,Residential,16462155
OR,1995,Commercial,12899706
OR,1995,Industrial,15839121
OR,1995,Residential,16314688
OR,1996,Commercial,13387964
OR,1996,Industrial,17028787
OR,1996,Residential,17284645
OR,1997,Commercial,14047426
OR,1997,Industrial,16879914
OR,1997,Residential,17184524
OR,1998,Commercial,14324216
OR,1998,Industrial,14640063
OR,1998,Residential,17528598
OR,1999,Commercial,14912422
OR,1999,Industrial,14105808
OR,1999,Residential,18057849
OR,2000,Commercial,15289497
OR,2000,Industrial,16353314
OR,2000,Residential,18211761
OR,2001,Commercial,14816355
OR,2001,Industrial,13084361
OR,2001,Residential,17502996
OR,2002,Commercial,14901886
OR,2002,Industrial,12295887
OR,2002,Residential,17553984
OR,2003,Commercial,15483362
OR,2003,Industrial,11960528
OR,2003,Residential,17735560
OR,2004,Commercial,15666621
OR,2004,Industrial,11953569
OR,2004,Residential,18000708
OR,2005,Commercial,15379662
OR,2005,Industrial,12683813
OR,2005,Residential,18338815
OR,2006,Commercial,16082634
OR,2006,Industrial,12990969
OR,2006,Residential,18977579
OR,2007,Commercial,16186580
OR,2007,Industrial,13117448
OR,2007,Residential,19374458
OR,2008,Commercial,16313369
OR,2008,Industrial,12945224
OR,2008,Residential,19909844
OR,2009,Commercial,15977598
OR,2009,Industrial,11761280
OR,2009,Residential,19804315
OR,2010,Commercial,15453588
OR,2010,Industrial,11708420
OR,2010,Residential,18838666
OR,2011,Commercial,15754249
OR,2011,Industrial,11963131
OR,2011,Residential,19429175
OR,2012,Commercial,15803814
OR,2012,Industrial,12005579
OR,2012,Residential,18854659
OR,2013,Commercial,16080354
OR,2013,Industrial,12209593
OR,2013,Residential,19328558
OR,2014,Commercial,16039418
OR,2014,Industrial,12654475
OR,2014,Residential,18617613
OR,2015,Commercial,16021066
OR,2015,Industrial,12949776
OR,2015,Residential,18269007
OR,2016,Commercial,16060478
OR,2016,Industrial,12691616
OR,2016,Residential,18573242
OR,2017,Commercial,16570754
OR,2017,Industrial,13381811
OR,2017,Residential,20065930
OR,2018,Commercial,16470027
OR,2018,Industrial,13899298
OR,2018,Residential,18930583
OR,2019,Commercial,16422975
OR,2019,Industrial,14668288
OR,2019,Residential,19286182
OR,2020,Commercial,15748914
OR,2020,Industrial,15616782
OR,2020,Residential,19628011
OR,2021,Commercial,16508755
OR,2021,Industrial,17318508
OR,2021,Residential,20285346
OR,2022,Commercial,16654576
OR,2022,Industrial,18923722
OR,2022,Residential,20725899
OR,2023,Commercial,23084137
OR,2023,Industrial,14433651
OR,2023,Residential,20444544
OR,2024,Commercial,24662444
OR,2024,Industrial,15228350
OR,2024,Residential,19767745
PA,1990,Commercial,29159185
PA,1990,Industrial,45991878
PA,1990,Residential,38164153
PA,1991,Commercial,30552517
PA,1991,Industrial,44728178
PA,1991,Residential,39597640
PA,1992,Commercial,30779060
PA,1992,Industrial,44869414
PA,1992,Residential,39245065
PA,1993,Commercial,32251642
PA,1993,Industrial,44949311
PA,1993,Residential,41455430
PA,1994,Commercial,33394877
PA,1994,Industrial,46075599
PA,1994,Residential,42238893
PA,1995,Commercial,34543587
PA,1995,Industrial,47527881
PA,1995,Residential,42801877
PA,1996,Commercial,35396258
PA,1996,Industrial,47207540
PA,1996,Residential,43644620
PA,1997,Commercial,35925184
PA,1997,Industrial,48062592
PA,1997,Residential,42784957
PA,1998,Commercial,37246066
PA,1998,Industrial,48814719
PA,1998,Residential,42922599
PA,1999,Commercial,37596034
PA,1999,Industrial,46059033
PA,1999,Residential,44126364
PA,2000,Commercial,42002203
PA,2000,Industrial,45448582
PA,2000,Residential,45007795
PA,2001,Commercial,40552670
PA,2001,Industrial,47383320
PA,2001,Residential,46029989
PA,2002,Commercial,42631879
PA,2002,Industrial,47089551
PA,2002,Residential,48729956
PA,2003,Commercial,43217826
PA,2003,Industrial,46773439
PA,2003,Residential,49651001
PA,2004,Commercial,44355434
PA,2004,Industrial,47659216
PA,2004,Residential,50663389
PA,2005,Commercial,45781817
PA,2005,Industrial,47950070
PA,2005,Residential,53661476
PA,2006,Commercial,45623570
PA,2006,Industrial,47920390
PA,2006,Residential,51790117
PA,2007,Commercial,47531366
PA,2007,Industrial,48579169
PA,2007,Residential,54586820
PA,2008,Commercial,47346950
PA,2008,Industrial,48130823
PA,2008,Residential,54059762
PA,2009,Commercial,46411160
PA,2009,Industrial,43551745
PA,2009,Residential,52905995
PA,2010,Commercial,47366366
PA,2010,Industrial,45457627
PA,2010,Residential,55252837
PA,2011,Commercial,43535836
PA,2011,Industrial,49585444
PA,2011,Residential,54795633
PA,2012,Commercial,42919768
PA,2012,Industrial,48038858
PA,2012,Residential,52876058
PA,2013,Commercial,43145011
PA,2013,Industrial,48043117
PA,2013,Residential,54251847
PA,2014,Commercial,43347918
PA,2014,Industrial,48317693
PA,2014,Residential,54195335
PA,2015,Commercial,43745173
PA,2015,Industrial,47404272
PA,2015,Residential,54418663
PA,2016,Commercial,43535432
PA,2016,Industrial,47127932
PA,2016,Residential,53877130
PA,2017,Commercial,42622565
PA,2017,Industrial,47889117
PA,2017,Residential,51724498
PA,2018,Commercial,43221520
PA,2018,Industrial,49155499
PA,2018,Residential,55896453
PA,2019,Commercial,40142710
PA,2019,Industrial,50422724
PA,2019,Residential,54396182
PA,2020,Commercial,35381006
PA,2020,Industrial,48607303
PA,2020,Residential,55307093
PA,2021,Commercial,36988112
PA,2021,Industrial,49999765
PA,2021,Residential,55945176
PA,2022,Commercial,37219047
PA,2022,Industrial,50882779
PA,2022,Residential,56413218
PA,2023,Commercial,35802263
PA,2023,Industrial,50146824
PA,2023,Residential,52327643
PA,2024,Commercial,38548336
PA,2024,Industrial,48830820
PA,2024,Residential,54272558
RI,1990,Commercial,2492124
RI,1990,Industrial,1354202
RI,1990,Residential,2376295
RI,1991,Commercial,2474170
RI,1991,Industrial,1363158
RI,1991,Residential,2368833
RI,1992,Commercial,2480537
RI,1992,Industrial,1359067
RI,1992,Residential,2363314
RI,1993,Commercial,2532213
RI,1993,Industrial,1418673
RI,1993,Residential,2411808
RI,1994,Commercial,2562933
RI,1994,Industrial,1378453
RI,1994,Residential,2456722
RI,1995,Commercial,2625223
RI,1995,Industrial,1373804
RI,1995,Residential,2471630
RI,1996,Commercial,2607368
RI,1996,Industrial,1350838
RI,1996,Residential,2480612
RI,1997,Commercial,2697348
RI,1997,Industrial,1386358
RI,1997,Residential,2486430
RI,1998,Commercial,2730649
RI,1998,Industrial,1457709
RI,1998,Residential,2522050
RI,1999,Commercial,3170561
RI,1999,Industrial,1158272
RI,1999,Residential,2667402
RI,2000,Commercial,3165650
RI,2000,Industrial,1393540
RI,2000,Residential,2664399
RI,2001,Commercial,3240057
RI,2001,Industrial,1385911
RI,2001,Residential,2699059
RI,2002,Commercial,3315843
RI,2002,Industrial,1331242
RI,2002,Residential,2828887
RI,2003,Commercial,3489537
RI,2003,Industrial,1308880
RI,2003,Residential,2998209
RI,2004,Commercial,3542437
RI,2004,Industrial,1344783
RI,2004,Residential,3000355
RI,2005,Commercial,3628138
RI,2005,Industrial,1249597
RI,2005,Residential,3171377
RI,2006,Commercial,3599332
RI,2006,Industrial,1191351
RI,2006,Residential,3008443
RI,2007,Commercial,3710200
RI,2007,Industrial,1171047
RI,2007,Residential,3131775
RI,2008,Commercial,3700448
RI,2008,Industrial,1075462
RI,2008,Residential,3042684
RI,2009,Commercial,3690676
RI,2009,Industrial,990254
RI,2009,Residential,2936699
RI,2010,Commercial,3693289
RI,2010,Industrial,960833
RI,2010,Residential,3117808
RI,2011,Commercial,3660143
RI,2011,Industrial,915857
RI,2011,Residential,3129446
RI,2012,Commercial,3639866
RI,2012,Industrial,923478
RI,2012,Residential,3121367
RI,2013,Commercial,3667095
RI,2013,Industrial,922911
RI,2013,Residential,3164692
RI,2014,Commercial,3657679
RI,2014,Industrial,887150
RI,2014,Residential,3070347
RI,2015,Commercial,3704812
RI,2015,Industrial,798532
RI,2015,Residential,3135506
RI,2016,Commercial,3651317
RI,2016,Industrial,764295
RI,2016,Residential,3081562
RI,2017,Commercial,3603085
RI,2017,Industrial,725767
RI,2017,Residential,3028267
RI,2018,Commercial,3697587
RI,2018,Industrial,734618
RI,2018,Residential,3124168
RI,2019,Commercial,3644482
RI,2019,Industrial,695416
RI,2019,Residential,2983012
RI,2020,Commercial,3551262
RI,2020,Industrial,634692
RI,2020,Residential,3148021
RI,2021,Commercial,3604518
RI,2021,Industrial,643779
RI,2021,Residential,3131533
RI,2022,Commercial,3745633
RI,2022,Industrial,639343
RI,2022,Residential,3168339
RI,2023,Commercial,3650574
RI,2023,Industrial,628838
RI,2023,Residential,2995162
RI,2024,Commercial,3666320
RI,2024,Industrial,614681
RI,2024,Residential,3111332
SC,1990,Commercial,11926737
SC,1990,Industrial,24701257
SC,1990,Residential,18257716
SC,1991,Commercial,12208945
SC,1991,Industrial,25360811
SC,1991,Residential,18706762
SC,1992,Commercial,12375104
SC,1992,Industrial,26304750
SC,1992,Residential,18939700
SC,1993,Commercial,13176636
SC,1993,Industrial,26866871
SC,1993,Residential,20686869
SC,1994,Commercial,13392964
SC,1994,Industrial,27760265
SC,1994,Residential,19903087
SC,1995,Commercial,14020035
SC,1995,Industrial,28818612
SC,1995,Residential,21392287
SC,1996,Commercial,14544887
SC,1996,Industrial,29184592
SC,1996,Residential,22513555
SC,1997,Commercial,14805904
SC,1997,Industrial,31277693
SC,1997,Residential,21611334
SC,1998,Commercial,16370078
SC,1998,Industrial,31605580
SC,1998,Residential,23558044
SC,1999,Commercial,16585192
SC,1999,Industrial,32116915
SC,1999,Residential,23698794
SC,2000,Commercial,17483353
SC,2000,Industrial,33307512
SC,2000,Residential,25270116
SC,2001,Commercial,17484201
SC,2001,Industrial,31527678
SC,2001,Residential,24874643
SC,2002,Commercial,18156632
SC,2002,Industrial,31926073
SC,2002,Residential,26786631
SC,2003,Commercial,19336129
SC,2003,Industrial,31296330
SC,2003,Residential,26421639
SC,2004,Commercial,20112912
SC,2004,Industrial,31885690
SC,2004,Residential,27909738
SC,2005,Commercial,20497870
SC,2005,Industrial,32080455
SC,2005,Residential,28675763
SC,2006,Commercial,20922510
SC,2006,Industrial,31415694
SC,2006,Residential,28539117
SC,2007,Commercial,21746491
SC,2007,Industrial,30632426
SC,2007,Residential,29569241
SC,2008,Commercial,21676238
SC,2008,Industrial,29247067
SC,2008,Residential,29727267
SC,2009,Commercial,21439771
SC,2009,Industrial,25421385
SC,2009,Residential,29556323
SC,2010,Commercial,22320133
SC,2010,Industrial,27307074
SC,2010,Residential,32852086
SC,2011,Commercial,21592794
SC,2011,Industrial,28094021
SC,2011,Residential,30801731
SC,2012,Commercial,21250734
SC,2012,Industrial,28163956
SC,2012,Residential,28366263
SC,2013,Commercial,21120198
SC,2013,Industrial,28669378
SC,2013,Residential,28812518
SC,2014,Commercial,21655593
SC,2014,Industrial,29248186
SC,2014,Residential,30715986
SC,2015,Commercial,21927007
SC,2015,Industrial,29342051
SC,2015,Residential,30059188
SC,2016,Commercial,22274962
SC,2016,Industrial,26686992
SC,2016,Residential,30615596
SC,2017,Commercial,21758082
SC,2017,Industrial,27113704
SC,2017,Residential,29224971
SC,2018,Commercial,22232833
SC,2018,Industrial,27555886
SC,2018,Residential,31852419
SC,2019,Commercial,22168328
SC,2019,Industrial,26877335
SC,2019,Residential,31159957
SC,2020,Commercial,20834372
SC,2020,Industrial,25076787
SC,2020,Residential,30826017
SC,2021,Commercial,21114323
SC,2021,Industrial,27292017
SC,2021,Residential,31385796
SC,2022,Commercial,24130625
SC,2022,Industrial,26340732
SC,2022,Residential,32287075
SC,2023,Commercial,25193823
SC,2023,Industrial,25110033
SC,2023,Residential,30898329
SC,2024,Commercial,26306224
SC,2024,Industrial,25110388
SC,2024,Residential,32544816
SD,1990,Commercial,1450044
SD,1990,Industrial,1656961
SD,1990,Residential,2866175
SD,1991,Commercial,1521975
SD,1991,Industrial,1726158
SD,1991,Residential,3039891
SD,1992,Commercial,1517974
SD,1992,Industrial,1777307
SD,1992,Residential,2842524
SD,1993,Commercial,1620793
SD,1993,Industrial,1847336
SD,1993,Residential,3109114
SD,1994,Commercial,1919411
SD,1994,Industrial,1762095
SD,1994,Residential,3147027
SD,1995,Commercial,2088316
SD,1995,Industrial,1721838
SD,1995,Residential,3268121
SD,1996,Commercial,2179182
SD,1996,Industrial,1784753
SD,1996,Residential,3426185
SD,1997,Commercial,2206528
SD,1997,Industrial,1840765
SD,1997,Residential,3376342
SD,1998,Commercial,2262750
SD,1998,Industrial,1868077
SD,1998,Residential,3303404
SD,1999,Commercial,2290577
SD,1999,Industrial,1948975
SD,1999,Residential,3302179
SD,2000,Commercial,2421678
SD,2000,Industrial,2002713
SD,2000,Residential,3423322
SD,2001,Commercial,2915072
SD,2001,Industrial,1666098
SD,2001,Residential,3580418
SD,2002,Commercial,3062101
SD,2002,Industrial,1603878
SD,2002,Residential,3733016
SD,2003,Commercial,3713371
SD,2003,Industrial,1626781
SD,2003,Residential,3739838
SD,2004,Commercial,3627165
SD,2004,Industrial,1890954
SD,2004,Residential,3695725
SD,2005,Commercial,3998480
SD,2005,Industrial,1839558
SD,2005,Residential,3972979
SD,2006,Commercial,4053792
SD,2006,Industrial,1951664
SD,2006,Residential,4050931
SD,2007,Commercial,4181172
SD,2007,Industrial,2161491
SD,2007,Residential,4260638
SD,2008,Commercial,4240373
SD,2008,Industrial,2328082
SD,2008,Residential,4405631
SD,2009,Commercial,4238348
SD,2009,Industrial,2260462
SD,2009,Residential,4511308
SD,2010,Commercial,4367781
SD,2010,Industrial,2360245
SD,2010,Residential,4628123
SD,2011,Commercial,4446864
SD,2011,Industrial,2586352
SD,2011,Residential,4646384
SD,2012,Commercial,4556608
SD,2012,Industrial,2723870
SD,2012,Residential,4453732
SD,2013,Commercial,4661845
SD,2013,Industrial,2723804
SD,2013,Residential,4824150
SD,2014,Commercial,4572324
SD,2014,Industrial,2955034
SD,2014,Residential,4827368
SD,2015,Commercial,4748637
SD,2015,Industrial,2782017
SD,2015,Residential,4571325
SD,2016,Commercial,4698053
SD,2016,Industrial,2812753
SD,2016,Residential,4618724
SD,2017,Commercial,4722666
SD,2017,Industrial,2938119
SD,2017,Residential,4652890
SD,2018,Commercial,4903243
SD,2018,Industrial,2935335
SD,2018,Residential,5018360
SD,2019,Commercial,4888034
SD,2019,Industrial,2923865
SD,2019,Residential,5057032
SD,2020,Commercial,4696475
SD,2020,Industrial,2929346
SD,2020,Residential,5070024
SD,2021,Commercial,4791689
SD,2021,Industrial,3205738
SD,2021,Residential,5043964
SD,2022,Commercial,4936093
SD,2022,Industrial,3208065
SD,2022,Residential,5322906
SD,2023,Commercial,5032841
SD,2023,Industrial,3227339
SD,2023,Residential,5245819
SD,2024,Commercial,5111478
SD,2024,Industrial,3355659
SD,2024,Residential,5170067
TN,1990,Commercial,12127834
TN,1990,Industrial,35312603
TN,1990,Residential,28756837
TN,1991,Commercial,12096992
TN,1991,Industrial,35667296
TN,1991,Residential,29605275
TN,1992,Commercial,6469565
TN,1992,Industrial,41694780
TN,1992,Residential,29498153
TN,1993,Commercial,5174642
TN,1993,Industrial,43530194
TN,1993,Residential,30199490
TN,1994,Commercial,5153895
TN,1994,Industrial,43614204
TN,1994,Residential,32796716
TN,1995,Commercial,5176066
TN,1995,Industrial,44827805
TN,1995,Residential,30966826
TN,1996,Commercial,5548085
TN,1996,Industrial,45781283
TN,1996,Residential,35333276
TN,1997,Commercial,24745253
TN,1997,Industrial,27710271
TN,1997,Residential,33366969
TN,1998,Commercial,24840012
TN,1998,Industrial,30461384
TN,1998,Residential,35427693
TN,1999,Commercial,25227579
TN,1999,Industrial,31493221
TN,1999,Residential,35424922
TN,2000,Commercial,25756513
TN,2000,Industrial,32289069
TN,2000,Residential,36622145
TN,2001,Commercial,25973834
TN,2001,Industrial,32148645
TN,2001,Residential,36931534
TN,2002,Commercial,26523396
TN,2002,Industrial,31845313
TN,2002,Residential,38751810
TN,2003,Commercial,27481018
TN,2003,Industrial,32277849
TN,2003,Residential,37696941
TN,2004,Commercial,28248753
TN,2004,Industrial,32885218
TN,2004,Residential,38525656
TN,2005,Commercial,29146413
TN,2005,Industrial,33625413
TN,2005,Residential,41132286
TN,2006,Commercial,29033129
TN,2006,Industrial,34081327
TN,2006,Residential,40815857
TN,2007,Commercial,29985091
TN,2007,Industrial,33850338
TN,2007,Residential,42879972
TN,2008,Commercial,29417546
TN,2008,Industrial,32803763
TN,2008,Residential,41946552
TN,2009,Commercial,28048799
TN,2009,Industrial,26584323
TN,2009,Residential,40274908
TN,2010,Commercial,29399025
TN,2010,Industrial,28929637
TN,2010,Residential,45191027
TN,2011,Commercial,29025334
TN,2011,Industrial,28638453
TN,2011,Residential,43067861
TN,2012,Commercial,28150141
TN,2012,Industrial,28475956
TN,2012,Residential,39753631
TN,2013,Commercial,33574605
TN,2013,Industrial,22461702
TN,2013,Residential,40905924
TN,2014,Commercial,33497350
TN,2014,Industrial,24182470
TN,2014,Residential,42538248
TN,2015,Commercial,34981552
TN,2015,Industrial,22983145
TN,2015,Residential,41667411
TN,2016,Commercial,35438903
TN,2016,Industrial,23545648
TN,2016,Residential,41773888
TN,2017,Commercial,33727208
TN,2017,Industrial,24220149
TN,2017,Residential,39292528
TN,2018,Commercial,36930451
TN,2018,Industrial,21598775
TN,2018,Residential,44381957
TN,2019,Commercial,36151394
TN,2019,Industrial,21104523
TN,2019,Residential,42573183
TN,2020,Commercial,33480189
TN,2020,Industrial,20438788
TN,2020,Residential,41084911
TN,2021,Commercial,34863397
TN,2021,Industrial,21917298
TN,2021,Residential,42840442
TN,2022,Commercial,35719452
TN,2022,Industrial,22788612
TN,2022,Residential,43603987
TN,2023,Commercial,35094425
TN,2023,Industrial,22601013
TN,2023,Residential,41350567
TN,2024,Commercial,35996043
TN,2024,Industrial,23138889
TN,2024,Residential,43827503
TX,1990,Commercial,62238153
TX,1990,Industrial,84086943
TX,1990,Residential,82547572
TX,1991,Commercial,61447400
TX,1991,Industrial,84122423
TX,1991,Residential,84088111
TX,1992,Commercial,61695680
TX,1992,Industrial,85421159
TX,1992,Residential,81933581
TX,1993,Commercial,64331490
TX,1993,Industrial,86932759
TX,1993,Residential,87685723
TX,1994,Commercial,66467121
TX,1994,Industrial,90329333
TX,1994,Residential,89792702
TX,1995,Commercial,68579803
TX,1995,Industrial,90093116
TX,1995,Residential,92831137
TX,1996,Commercial,70865539
TX,1996,Industrial,95308450
TX,1996,Residential,99656148
TX,1997,Commercial,72042446
TX,1997,Industrial,100428660
TX,1997,Residential,101094027
TX,1998,Commercial,77231316
TX,1998,Industrial,102702147
TX,1998,Residential,110433808
TX,1999,Commercial,79387673
TX,1999,Industrial,99741189
TX,1999,Residential,108591468
TX,2000,Commercial,84847757
TX,2000,Industrial,101588420
TX,2000,Residential,116895281
TX,2001,Commercial,87912113
TX,2001,Industrial,98208408
TX,2001,Residential,117342779
TX,2002,Commercial,87745805
TX,2002,Industrial,102251054
TX,2002,Residential,121435110
TX,2003,Commercial,96694234
TX,2003,Industrial,104546895
TX,2003,Residential,121354826
TX,2004,Commercial,99615578
TX,2004,Industrial,100588036
TX,2004,Residential,120329880
TX,2005,Commercial,110784312
TX,2005,Industrial,96841431
TX,2005,Residential,126561913
TX,2006,Commercial,111130364
TX,2006,Industrial,104688870
TX,2006,Residential,126843225
TX,2007,Commercial,110540053
TX,2007,Industrial,108300296
TX,2007,Residential,124921214
TX,2008,Commercial,113637612
TX,2008,Industrial,105868443
TX,2008,Residential,128240048
TX,2009,Commercial,118534735
TX,2009,Industrial,96930878
TX,2009,Residential,129814900
TX,2010,Commercial,121467292
TX,2010,Industrial,99754412
TX,2010,Residential,137161402
TX,2011,Commercial,128213690
TX,2011,Industrial,102128869
TX,2011,Residential,145654228
TX,2012,Commercial,133104994
TX,2012,Industrial,94517323
TX,2012,Residential,137411633
TX,2013,Commercial,136516037
TX,2013,Industrial,101967843
TX,2013,Residential,140272607
TX,2014,Commercial,139432095
TX,2014,Industrial,109165495
TX,2014,Residential,140899744
TX,2015,Commercial,136323562
TX,2015,Industrial,110182265
TX,2015,Residential,145651913
TX,2016,Commercial,139104274
TX,2016,Industrial,113402713
TX,2016,Residential,145973181
TX,2017,Commercial,137485841
TX,2017,Industrial,119970143
TX,2017,Residential,144242131
TX,2018,Commercial,143524631
TX,2018,Industrial,123438829
TX,2018,Residential,157267913
TX,2019,Commercial,142001524
TX,2019,Industrial,131673922
TX,2019,Residential,155481342
TX,2020,Commercial,145167577
TX,2020,Industrial,125107209
TX,2020,Residential,156414819
TX,2021,Commercial,147843231
TX,2021,Industrial,132529561
TX,2021,Residential,155075136
TX,2022,Commercial,160719198
TX,2022,Industrial,143905882
TX,2022,Residential,170596460
TX,2023,Commercial,165791834
TX,2023,Industrial,158248978
TX,2023,Residential,168610875
TX,2024,Commercial,164232987
TX,2024,Industrial,176135056
TX,2024,Residential,165051743
UT,1990,Commercial,4514613
UT,1990,Industrial,5766212
UT,1990,Residential,4246106
UT,1991,Commercial,4733977
UT,1991,Industrial,5875925
UT,1991,Residential,4460042
UT,1992,Commercial,4955704
UT,1992,Industrial,6211696
UT,1992,Residential,4505460
UT,1993,Commercial,5019969
UT,1993,Industrial,6221086
UT,1993,Residential,4725974
UT,1994,Commercial,5499542
UT,1994,Industrial,6497934
UT,1994,Residential,5008938
UT,1995,Commercial,5642481
UT,1995,Industrial,6957294
UT,1995,Residential,5040743
UT,1996,Commercial,5911250
UT,1996,Industrial,7659819
UT,1996,Residential,5481283
UT,1997,Commercial,6469491
UT,1997,Industrial,7429910
UT,1997,Residential,5660706
UT,1998,Commercial,6708937
UT,1998,Industrial,7511167
UT,1998,Residential,5755763
UT,1999,Commercial,7282205
UT,1999,Industrial,7568121
UT,1999,Residential,6236407
UT,2000,Commercial,7884214
UT,2000,Industrial,7917344
UT,2000,Residential,6513506
UT,2001,Commercial,8262123
UT,2001,Industrial,7411434
UT,2001,Residential,6692983
UT,2002,Commercial,8462993
UT,2002,Industrial,7019410
UT,2002,Residential,6938291
UT,2003,Commercial,9023642
UT,2003,Industrial,7645673
UT,2003,Residential,7166407
UT,2004,Commercial,9345111
UT,2004,Industrial,7816391
UT,2004,Residential,7324848
UT,2005,Commercial,9416776
UT,2005,Industrial,7988772
UT,2005,Residential,7567279
UT,2006,Commercial,9748790
UT,2006,Industrial,8355671
UT,2006,Residential,8232050
UT,2007,Commercial,10240612
UT,2007,Industrial,8759331
UT,2007,Residential,8751547
UT,2008,Commercial,10286114
UT,2008,Industrial,9086145
UT,2008,Residential,8786278
UT,2009,Commercial,10235285
UT,2009,Industrial,8593799
UT,2009,Residential,8725274
UT,2010,Commercial,10367847
UT,2010,Industrial,8808211
UT,2010,Residential,8834230
UT,2011,Commercial,10544326
UT,2011,Industrial,9332992
UT,2011,Residential,8946741
UT,2012,Commercial,10802800
UT,2012,Industrial,9694190
UT,2012,Residential,9188204
UT,2013,Commercial,11007765
UT,2013,Industrial,10010410
UT,2013,Residential,9401748
UT,2014,Commercial,11053251
UT,2014,Industrial,9965115
UT,2014,Residential,8963971
UT,2015,Commercial,11614593
UT,2015,Industrial,9404984
UT,2015,Residential,9117153
UT,2016,Commercial,11565312
UT,2016,Industrial,9186991
UT,2016,Residential,9370656
UT,2017,Commercial,11739121
UT,2017,Industrial,9283036
UT,2017,Residential,9510783
UT,2018,Commercial,12083833
UT,2018,Industrial,9392709
UT,2018,Residential,9714507
UT,2019,Commercial,11860449
UT,2019,Industrial,9490843
UT,2019,Residential,9739525
UT,2020,Commercial,11395032
UT,2020,Industrial,9672119
UT,2020,Residential,10546793
UT,2021,Commercial,12206510
UT,2021,Industrial,9471737
UT,2021,Residential,10950415
UT,2022,Commercial,12870552
UT,2022,Industrial,9104680
UT,2022,Residential,11344265
UT,2023,Commercial,13337953
UT,2023,Industrial,8622963
UT,2023,Residential,11328264
UT,2024,Commercial,14128942
UT,2024,Industrial,8680830
UT,2024,Residential,11825248
VA,1990,Commercial,20213040
VA,1990,Industrial,16398544
VA,1990,Residential,28129556
VA,1991,Commercial,21230493
VA,1991,Industrial,16028804
VA,1991,Residential,29607347
VA,1992,Commercial,21609574
VA,1992,Industrial,16713730
VA,1992,Residential,29780325
VA,1993,Commercial,22726975
VA,1993,Industrial,17390106
VA,1993,Residential,32472064
VA,1994,Commercial,22947822
VA,1994,Industrial,18153521
VA,1994,Residential,32343035
VA,1995,Commercial,24027876
VA,1995,Industrial,18554114
VA,1995,Residential,33471693
VA,1996,Commercial,24564931
VA,1996,Industrial,19020734
VA,1996,Residential,34650534
VA,1997,Commercial,24905199
VA,1997,Industrial,19249298
VA,1997,Residential,33923494
VA,1998,Commercial,26176251
VA,1998,Industrial,20024370
