state_abbrev,state_name,year,sector,electricity_usage_mwh
CT,Connecticut,2017,Industrial,3243615
CT,Connecticut,2017,Residential,12379520
CT,Connecticut,2018,Commercial,12381063
CT,Connecticut,2018,Industrial,3209992
CT,Connecticut,2018,Residential,13061372
CT,Connecticut,2019,Commercial,12157788
CT,Connecticut,2019,Industrial,3071792
CT,Connecticut,2019,Residential,12493550
CT,Connecticut,2020,Commercial,11145896
CT,Connecticut,2020,Industrial,2860291
CT,Connecticut,2020,Residential,12981839
CT,Connecticut,2021,Commercial,11701168
CT,Connecticut,2021,Industrial,2799194
CT,Connecticut,2021,Residential,13092128
CT,Connecticut,2022,Commercial,11625823
CT,Connecticut,2022,Industrial,2780106
CT,Connecticut,2022,Residential,13190687
CT,Connecticut,2023,Commercial,11373591
CT,Connecticut,2023,Industrial,2579387
CT,Connecticut,2023,Residential,12553299
CT,Connecticut,2024,Commercial,11662707
CT,Connecticut,2024,Industrial,2555605
CT,Connecticut,2024,Residential,12941903
DC,District of Columbia,1990,Commercial,5073157
DC,District of Columbia,1990,Industrial,2976219
DC,District of Columbia,1990,Residential,1480356
DC,District of Columbia,1991,Commercial,5238080
DC,District of Columbia,1991,Industrial,3053128
DC,District of Columbia,1991,Residential,1580079
DC,District of Columbia,1992,Commercial,5226805
DC,District of Columbia,1992,Industrial,2987181
DC,District of Columbia,1992,Residential,1487974
DC,District of Columbia,1993,Commercial,5417566
DC,District of Columbia,1993,Industrial,2976390
DC,District of Columbia,1993,Residential,1634807
DC,District of Columbia,1994,Commercial,8093088
DC,District of Columbia,1994,Industrial,267295
DC,District of Columbia,1994,Residential,1571539
DC,District of Columbia,1995,Commercial,8079035
DC,District of Columbia,1995,Industrial,262118
DC,District of Columbia,1995,Residential,1608442
DC,District of Columbia,1996,Commercial,7904611
DC,District of Columbia,1996,Industrial,251644
DC,District of Columbia,1996,Residential,1614293
DC,District of Columbia,1997,Commercial,7924524
DC,District of Columbia,1997,Industrial,262378
DC,District of Columbia,1997,Residential,1553682
DC,District of Columbia,1998,Commercial,8051297
DC,District of Columbia,1998,Industrial,261869
DC,District of Columbia,1998,Residential,1595611
DC,District of Columbia,1999,Commercial,8146217
DC,District of Columbia,1999,Industrial,249201
DC,District of Columbia,1999,Residential,1642704
DC,District of Columbia,2000,Commercial,8331639
DC,District of Columbia,2000,Industrial,272558
DC,District of Columbia,2000,Residential,1624101
DC,District of Columbia,2001,Commercial,8538825
DC,District of Columbia,2001,Industrial,280914
DC,District of Columbia,2001,Residential,1698868
DC,District of Columbia,2002,Commercial,8645085
DC,District of Columbia,2002,Industrial,282397
DC,District of Columbia,2002,Residential,1790103
DC,District of Columbia,2003,Commercial,8639346
DC,District of Columbia,2003,Industrial,267248
DC,District of Columbia,2003,Residential,1754304
DC,District of Columbia,2004,Commercial,8994298
DC,District of Columbia,2004,Industrial,282050
DC,District of Columbia,2004,Residential,1834434
DC,District of Columbia,2005,Commercial,9295922
DC,District of Columbia,2005,Industrial,256447
DC,District of Columbia,2005,Residential,1938270
DC,District of Columbia,2006,Commercial,9029833
DC,District of Columbia,2006,Industrial,239842
DC,District of Columbia,2006,Residential,1822110
DC,District of Columbia,2007,Commercial,9518790
DC,District of Columbia,2007,Industrial,296687
DC,District of Columbia,2007,Residential,1969563
DC,District of Columbia,2008,Commercial,9131317
DC,District of Columbia,2008,Industrial,257046
DC,District of Columbia,2008,Residential,1915640
DC,District of Columbia,2009,Commercial,8992144
DC,District of Columbia,2009,Industrial,234035
DC,District of Columbia,2009,Residential,1899655
DC,District of Columbia,2010,Commercial,9209486
DC,District of Columbia,2010,Industrial,229597
DC,District of Columbia,2010,Residential,2123312
DC,District of Columbia,2011,Commercial,8965834
DC,District of Columbia,2011,Industrial,216244
DC,District of Columbia,2011,Residential,2061392
DC,District of Columbia,2012,Commercial,8713337
DC,District of Columbia,2012,Industrial,218376
DC,District of Columbia,2012,Residential,2002527
DC,District of Columbia,2013,Commercial,8499143
DC,District of Columbia,2013,Industrial,227385
DC,District of Columbia,2013,Residential,2033618
DC,District of Columbia,2014,Commercial,8548237
DC,District of Columbia,2014,Industrial,242149
DC,District of Columbia,2014,Residential,2072205
DC,District of Columbia,2015,Commercial,8221610
DC,District of Columbia,2015,Industrial,238232
DC,District of Columbia,2015,Residential,2497559
DC,District of Columbia,2016,Commercial,8368479
DC,District of Columbia,2016,Industrial,192454
DC,District of Columbia,2016,Residential,2501892
DC,District of Columbia,2017,Commercial,8006225
DC,District of Columbia,2017,Industrial,180183
DC,District of Columbia,2017,Residential,2394652
DC,District of Columbia,2018,Commercial,8236225
DC,District of Columbia,2018,Industrial,192662
DC,District of Columbia,2018,Residential,2592242
DC,District of Columbia,2019,Commercial,7952305
DC,District of Columbia,2019,Industrial,179632
DC,District of Columbia,2019,Residential,2546920
DC,District of Columbia,2020,Commercial,6814560
DC,District of Columbia,2020,Industrial,186344
DC,District of Columbia,2020,Residential,2452589
DC,District of Columbia,2021,Commercial,7043709
DC,District of Columbia,2021,Industrial,239501
DC,District of Columbia,2021,Residential,2528049
DC,District of Columbia,2022,Commercial,7290077
DC,District of Columbia,2022,Industrial,181716
DC,District of Columbia,2022,Residential,2519079
DC,District of Columbia,2023,Commercial,7030204
DC,District of Columbia,2023,Industrial,176489
DC,District of Columbia,2023,Residential,2371637
DC,District of Columbia,2024,Commercial,7193294
DC,District of Columbia,2024,Industrial,187468
DC,District of Columbia,2024,Residential,2445805
DE,Delaware,1990,Commercial,2310713
DE,Delaware,1990,Industrial,3271592
DE,Delaware,1990,Residential,2651448
DE,Delaware,1991,Commercial,2419529
DE,Delaware,1991,Industrial,3240945
DE,Delaware,1991,Residential,2824340
DE,Delaware,1992,Commercial,2445194
DE,Delaware,1992,Industrial,3248213
DE,Delaware,1992,Residential,2786231
DE,Delaware,1993,Commercial,2604586
DE,Delaware,1993,Industrial,3416811
DE,Delaware,1993,Residential,3043825
DE,Delaware,1994,Commercial,2684562
DE,Delaware,1994,Industrial,3446827
DE,Delaware,1994,Residential,3107179
DE,Delaware,1995,Commercial,2842288
DE,Delaware,1995,Industrial,3511083
DE,Delaware,1995,Residential,3168325
DE,Delaware,1996,Commercial,2910775
DE,Delaware,1996,Industrial,3399404
DE,Delaware,1996,Residential,3271209
DE,Delaware,1997,Commercial,3068181
DE,Delaware,1997,Industrial,3741116
DE,Delaware,1997,Residential,3257281
DE,Delaware,1998,Commercial,3226801
DE,Delaware,1998,Industrial,3779148
DE,Delaware,1998,Residential,3338949
DE,Delaware,1999,Commercial,3353041
DE,Delaware,1999,Industrial,3613390
DE,Delaware,1999,Residential,3531956
DE,Delaware,2000,Commercial,4049665
DE,Delaware,2000,Industrial,3600866
DE,Delaware,2000,Residential,3574848
DE,Delaware,2001,Commercial,3605434
DE,Delaware,2001,Industrial,3977532
DE,Delaware,2001,Residential,3733993
DE,Delaware,2002,Commercial,3787486
DE,Delaware,2002,Industrial,4151034
DE,Delaware,2002,Residential,4020308
DE,Delaware,2003,Commercial,3886166
DE,Delaware,2003,Industrial,4523034
DE,Delaware,2003,Residential,4190390
DE,Delaware,2004,Commercial,4033420
DE,Delaware,2004,Industrial,3423200
DE,Delaware,2004,Residential,4304533
DE,Delaware,2005,Commercial,4237757
DE,Delaware,2005,Industrial,3305022
DE,Delaware,2005,Residential,4594009
DE,Delaware,2006,Commercial,4196006
DE,Delaware,2006,Industrial,3100028
DE,Delaware,2006,Residential,4258638
DE,Delaware,2007,Commercial,4320737
DE,Delaware,2007,Industrial,3078454
DE,Delaware,2007,Residential,4469619
DE,Delaware,2008,Commercial,4338868
DE,Delaware,2008,Industrial,2981721
DE,Delaware,2008,Residential,4428194
DE,Delaware,2009,Commercial,4184934
DE,Delaware,2009,Industrial,2737932
DE,Delaware,2009,Residential,4334912
DE,Delaware,2010,Commercial,4320020
DE,Delaware,2010,Industrial,2525939
DE,Delaware,2010,Residential,4759973
DE,Delaware,2011,Commercial,4259842
DE,Delaware,2011,Industrial,2591360
DE,Delaware,2011,Residential,4632094
DE,Delaware,2012,Commercial,4243028
DE,Delaware,2012,Industrial,2754621
DE,Delaware,2012,Residential,4521682
DE,Delaware,2013,Commercial,4157793
DE,Delaware,2013,Industrial,2620050
DE,Delaware,2013,Residential,4570013
DE,Delaware,2014,Commercial,4197298
DE,Delaware,2014,Industrial,2496338
DE,Delaware,2014,Residential,4644841
DE,Delaware,2015,Commercial,4219085
DE,Delaware,2015,Industrial,2430122
DE,Delaware,2015,Residential,4848998
DE,Delaware,2016,Commercial,4235231
DE,Delaware,2016,Industrial,2260101
DE,Delaware,2016,Residential,4763106
DE,Delaware,2017,Commercial,4184668
DE,Delaware,2017,Industrial,2281337
DE,Delaware,2017,Residential,4662598
DE,Delaware,2018,Commercial,4342340
DE,Delaware,2018,Industrial,2360585
DE,Delaware,2018,Residential,5070175
DE,Delaware,2019,Commercial,4421465
DE,Delaware,2019,Industrial,2043826
DE,Delaware,2019,Residential,5004131
DE,Delaware,2020,Commercial,4082497
DE,Delaware,2020,Industrial,2055420
DE,Delaware,2020,Residential,4991134
DE,Delaware,2021,Commercial,4196263
DE,Delaware,2021,Industrial,2113012
DE,Delaware,2021,Residential,5170380
DE,Delaware,2022,Commercial,4298806
DE,Delaware,2022,Industrial,2030396
DE,Delaware,2022,Residential,5210069
DE,Delaware,2023,Commercial,4148502
DE,Delaware,2023,Industrial,2001322
DE,Delaware,2023,Residential,4931847
DE,Delaware,2024,Commercial,4282220
DE,Delaware,2024,Industrial,1917182
DE,Delaware,2024,Residential,5174514
FL,Florida,1990,Commercial,51342236
FL,Florida,1990,Industrial,16604579
FL,Florida,1990,Residential,71114670
FL,Florida,1991,Commercial,52440505
FL,Florida,1991,Industrial,16482264
FL,Florida,1991,Residential,72813985
FL,Florida,1992,Commercial,52620260
FL,Florida,1992,Industrial,16497054
FL,Florida,1992,Residential,73188925
FL,Florida,1993,Commercial,54875680
FL,Florida,1993,Industrial,16297722
FL,Florida,1993,Residential,76827417
FL,Florida,1994,Commercial,57447392
FL,Florida,1994,Industrial,16512738
FL,Florida,1994,Residential,80595125
FL,Florida,1995,Commercial,60078878
FL,Florida,1995,Industrial,16472743
FL,Florida,1995,Residential,85769777
FL,Florida,1996,Commercial,60988112
FL,Florida,1996,Industrial,17212028
FL,Florida,1996,Residential,88314752
FL,Florida,1997,Commercial,63337075
FL,Florida,1997,Industrial,18265804
FL,Florida,1997,Residential,87845337
FL,Florida,1998,Commercial,67346460
FL,Florida,1998,Industrial,18448021
FL,Florida,1998,Residential,95768182
FL,Florida,1999,Commercial,69054723
FL,Florida,1999,Industrial,18579158
FL,Florida,1999,Residential,93846127
FL,Florida,2000,Commercial,72129914
FL,Florida,2000,Industrial,18883859
FL,Florida,2000,Residential,99005605
FL,Florida,2001,Commercial,73957635
FL,Florida,2001,Industrial,19854252
FL,Florida,2001,Residential,101377095
FL,Florida,2002,Commercial,77561350
FL,Florida,2002,Industrial,18959313
FL,Florida,2002,Residential,108163825
FL,Florida,2003,Commercial,85256748
FL,Florida,2003,Industrial,19374815
FL,Florida,2003,Residential,112649865
FL,Florida,2004,Commercial,86765231
FL,Florida,2004,Industrial,19518051
FL,Florida,2004,Residential,112203012
FL,Florida,2005,Commercial,89410281
FL,Florida,2005,Industrial,19676345
FL,Florida,2005,Residential,115791459
FL,Florida,2006,Commercial,91300017
FL,Florida,2006,Industrial,19767806
FL,Florida,2006,Residential,117053005
FL,Florida,2007,Commercial,93931300
FL,Florida,2007,Industrial,19240994
FL,Florida,2007,Residential,117816205
FL,Florida,2008,Commercial,93205137
FL,Florida,2008,Industrial,18944917
FL,Florida,2008,Residential,113936978
FL,Florida,2009,Commercial,92274655
FL,Florida,2009,Industrial,16917941
FL,Florida,2009,Residential,115473511
FL,Florida,2010,Commercial,91614093
FL,Florida,2010,Industrial,17265268
FL,Florida,2010,Residential,122244650
FL,Florida,2011,Commercial,91778108
FL,Florida,2011,Industrial,16885585
FL,Florida,2011,Residential,116341105
FL,Florida,2012,Commercial,92037801
FL,Florida,2012,Industrial,16425581
FL,Florida,2012,Residential,112127056
FL,Florida,2013,Commercial,92144612
FL,Florida,2013,Industrial,16389522
FL,Florida,2013,Residential,113293913
FL,Florida,2014,Commercial,92925670
FL,Florida,2014,Industrial,16522425
FL,Florida,2014,Residential,116535263
FL,Florida,2015,Commercial,95847051
FL,Florida,2015,Industrial,16897415
FL,Florida,2015,Residential,122759472
FL,Florida,2016,Commercial,95547214
FL,Florida,2016,Industrial,16758825
FL,Florida,2016,Residential,123320547
FL,Florida,2017,Commercial,95003681
FL,Florida,2017,Industrial,16601941
FL,Florida,2017,Residential,121462622
FL,Florida,2018,Commercial,96265276
FL,Florida,2018,Industrial,16689129
FL,Florida,2018,Residential,125528047
FL,Florida,2019,Commercial,96566532
FL,Florida,2019,Industrial,16514482
FL,Florida,2019,Residential,127181551
FL,Florida,2020,Commercial,92493736
FL,Florida,2020,Industrial,16572954
FL,Florida,2020,Residential,133298869
FL,Florida,2021,Commercial,93965070
FL,Florida,2021,Industrial,17112564
FL,Florida,2021,Residential,130412464
FL,Florida,2022,Commercial,96864074
FL,Florida,2022,Industrial,17635655
FL,Florida,2022,Residential,134245975
FL,Florida,2023,Commercial,97255443
FL,Florida,2023,Industrial,17808644
FL,Florida,2023,Residential,135805022
FL,Florida,2024,Commercial,99197472
FL,Florida,2024,Industrial,17457348
FL,Florida,2024,Residential,138370720
GA,Georgia,1990,Commercial,22867547
GA,Georgia,1990,Industrial,26717324
GA,Georgia,1990,Residential,29932837
GA,Georgia,1991,Commercial,23240750
GA,Georgia,1991,Industrial,27193100
GA,Georgia,1991,Residential,30186631
GA,Georgia,1992,Commercial,23714684
GA,Georgia,1992,Industrial,28197008
GA,Georgia,1992,Residential,30527585
GA,Georgia,1993,Commercial,25168564
GA,Georgia,1993,Industrial,29084291
GA,Georgia,1993,Residential,33866821
GA,Georgia,1994,Commercial,26161354
GA,Georgia,1994,Industrial,29942276
GA,Georgia,1994,Residential,32734558
GA,Georgia,1995,Commercial,27741054
GA,Georgia,1995,Industrial,31493470
GA,Georgia,1995,Residential,35812315
GA,Georgia,1996,Commercial,29139733
GA,Georgia,1996,Industrial,33175253
GA,Georgia,1996,Residential,37762979
GA,Georgia,1997,Commercial,30199718
GA,Georgia,1997,Industrial,33957321
GA,Georgia,1997,Residential,36830702
GA,Georgia,1998,Commercial,32766468
GA,Georgia,1998,Industrial,35076513
GA,Georgia,1998,Residential,41519253
GA,Georgia,1999,Commercial,34093469
GA,Georgia,1999,Industrial,35255212
GA,Georgia,1999,Residential,41766549
GA,Georgia,2000,Commercial,36950986
GA,Georgia,2000,Industrial,36085359
GA,Georgia,2000,Residential,44559990
GA,Georgia,2001,Commercial,37838787
GA,Georgia,2001,Industrial,33940715
GA,Georgia,2001,Residential,44380213
GA,Georgia,2002,Commercial,38886943
GA,Georgia,2002,Industrial,34603113
GA,Georgia,2002,Residential,48599732
GA,Georgia,2003,Commercial,40554073
GA,Georgia,2003,Industrial,34768042
GA,Georgia,2003,Residential,48174230
GA,Georgia,2004,Commercial,42316393
GA,Georgia,2004,Industrial,35845569
GA,Georgia,2004,Residential,51123502
GA,Georgia,2005,Commercial,44663298
GA,Georgia,2005,Industrial,34601792
GA,Georgia,2005,Residential,52826512
GA,Georgia,2006,Commercial,45546516
GA,Georgia,2006,Industrial,34588483
GA,Georgia,2006,Residential,54520612
GA,Georgia,2007,Commercial,46997248
GA,Georgia,2007,Industrial,34054020
GA,Georgia,2007,Residential,56223367
GA,Georgia,2008,Commercial,46876482
GA,Georgia,2008,Industrial,32528832
GA,Georgia,2008,Residential,55586624
GA,Georgia,2009,Commercial,46080389
GA,Georgia,2009,Industrial,29348148
GA,Georgia,2009,Residential,55157559
GA,Georgia,2010,Commercial,47897477
GA,Georgia,2010,Industrial,31046909
GA,Georgia,2010,Residential,61554498
GA,Georgia,2011,Commercial,46930109
GA,Georgia,2011,Industrial,31521020
GA,Georgia,2011,Residential,57749519
GA,Georgia,2012,Commercial,45937150
GA,Georgia,2012,Industrial,31224600
GA,Georgia,2012,Residential,53660167
GA,Georgia,2013,Commercial,45353153
GA,Georgia,2013,Industrial,31443424
GA,Georgia,2013,Residential,53544411
GA,Georgia,2014,Commercial,46608275
GA,Georgia,2014,Industrial,31849136
GA,Georgia,2014,Residential,57167387
GA,Georgia,2015,Commercial,47151316
GA,Georgia,2015,Industrial,32134396
GA,Georgia,2015,Residential,56421650
GA,Georgia,2016,Commercial,47761768
GA,Georgia,2016,Industrial,32290121
GA,Georgia,2016,Residential,57889379
GA,Georgia,2017,Commercial,46265427
GA,Georgia,2017,Industrial,32250691
GA,Georgia,2017,Residential,54771449
GA,Georgia,2018,Commercial,47311675
GA,Georgia,2018,Industrial,32695791
GA,Georgia,2018,Residential,59689106
GA,Georgia,2019,Commercial,47411823
GA,Georgia,2019,Industrial,32393384
GA,Georgia,2019,Residential,59331491
GA,Georgia,2020,Commercial,44301529
GA,Georgia,2020,Industrial,30807724
GA,Georgia,2020,Residential,58220280
GA,Georgia,2021,Commercial,45777026
GA,Georgia,2021,Industrial,32758986
GA,Georgia,2021,Residential,58684962
GA,Georgia,2022,Commercial,49540774
GA,Georgia,2022,Industrial,34210498
GA,Georgia,2022,Residential,61140241
GA,Georgia,2023,Commercial,51404671
GA,Georgia,2023,Industrial,32067537
GA,Georgia,2023,Residential,58412499
GA,Georgia,2024,Commercial,55172683
GA,Georgia,2024,Industrial,32616660
GA,Georgia,2024,Residential,62062953
HI,Hawaii,1990,Commercial,2194416
HI,Hawaii,1990,Industrial,3733752
HI,Hawaii,1990,Residential,2323950
HI,Hawaii,1991,Commercial,2297841
HI,Hawaii,1991,Industrial,3773038
HI,Hawaii,1991,Residential,2395661
HI,Hawaii,1992,Commercial,2356265
HI,Hawaii,1992,Industrial,3811320
HI,Hawaii,1992,Residential,2438376
HI,Hawaii,1993,Commercial,2363224
HI,Hawaii,1993,Industrial,3769876
HI,Hawaii,1993,Residential,2468578
HI,Hawaii,1994,Commercial,2542915
HI,Hawaii,1994,Industrial,3790665
HI,Hawaii,1994,Residential,2556879
HI,Hawaii,1995,Commercial,2721151
HI,Hawaii,1995,Industrial,3802683
HI,Hawaii,1995,Residential,2606284
HI,Hawaii,1996,Commercial,2761274
HI,Hawaii,1996,Industrial,3884280
HI,Hawaii,1996,Residential,2675881
HI,Hawaii,1997,Commercial,2781653
HI,Hawaii,1997,Industrial,3856455
HI,Hawaii,1997,Residential,2668050
HI,Hawaii,1998,Commercial,2776068
HI,Hawaii,1998,Industrial,3787397
HI,Hawaii,1998,Residential,2640645
HI,Hawaii,1999,Commercial,2887393
HI,Hawaii,1999,Industrial,3747690
HI,Hawaii,1999,Residential,2689147
HI,Hawaii,2000,Commercial,3035747
