huc12_id,year,pswdtot_mgd
060102050203,2008,0.0
060102050203,2009,0.0
060102050203,2010,0.0
060102050203,2011,0.0
060102050203,2012,0.0
060102050203,2013,0.0
060102050203,2014,0.0
060102050203,2015,0.0
060102050203,2016,0.0
060102050203,2017,0.0
060102050203,2018,0.0
060102050203,2019,0.0
060102050203,2020,0.0
060102050204,2000,0.062990127
060102050204,2001,0.061985844
060102050204,2002,0.060644415
060102050204,2003,0.057880569
060102050204,2004,0.059852291
060102050204,2005,0.066225613
060102050204,2006,0.059019111
060102050204,2007,0.063610956
060102050204,2008,0.059584958
060102050204,2009,0.061125511
060102050204,2010,0.064925314
060102050204,2011,0.063612111
060102050204,2012,0.063361908
060102050204,2013,0.06055374
060102050204,2014,0.06085505
060102050204,2015,0.062168783
060102050204,2016,0.061941727
060102050204,2017,0.063365348
060102050204,2018,0.063222936
060102050204,2019,0.06159902
060102050204,2020,0.061795991
060102050301,2000,0.28068657
060102050301,2001,0.278801758
060102050301,2002,0.278686091
060102050301,2003,0.275451476
060102050301,2004,0.276493873
060102050301,2005,0.260360783
060102050301,2006,0.254019639
060102050301,2007,0.25934649
060102050301,2008,0.264180603
060102050301,2009,0.271219883
060102050301,2010,0.266629191
060102050301,2011,0.268905794
060102050301,2012,0.260866872
