huc12_id,year,irrwdtot_mgd
020802070102,2010,0.0
020802070102,2011,0.0
020802070102,2012,0.0
020802070102,2013,0.0
020802070102,2014,0.0
020802070102,2015,0.0
020802070102,2016,0.0
020802070102,2017,0.0
020802070102,2018,0.0
020802070102,2019,0.0
020802070102,2020,0.0
020802070103,2000,0.0
020802070103,2001,0.0
020802070103,2002,0.0
020802070103,2003,0.0
020802070103,2004,0.0
020802070103,2005,0.0
020802070103,2006,0.0
020802070103,2007,0.0
020802070103,2008,0.0
020802070103,2009,0.0
020802070103,2010,0.0
020802070103,2011,0.0
020802070103,2012,0.0
020802070103,2013,0.0
020802070103,2014,0.0
020802070103,2015,0.0
020802070103,2016,0.0
020802070103,2017,0.0
020802070103,2018,0.0
020802070103,2019,0.0
020802070103,2020,0.0
020802070201,2000,0.0
020802070201,2001,0.0
020802070201,2002,0.0
020802070201,2003,0.0
020802070201,2004,0.0
020802070201,2005,0.0
020802070201,2006,0.0
020802070201,2007,0.0
020802070201,2008,0.0
020802070201,2009,0.0
020802070201,2010,0.0
020802070201,2011,0.0
020802070201,2012,0.0
020802070201,2013,0.0
020802070201,2014,0.0
020802070201,2015,0.0
020802070201,2016,0.0
020802070201,2017,0.0
020802070201,2018,0.0
020802070201,2019,0.0
020802070201,2020,0.0
020802070202,2000,0.0
020802070202,2001,0.0
020802070202,2002,0.0
020802070202,2003,0.0
020802070202,2004,0.0
020802070202,2005,0.0
020802070202,2006,0.0
020802070202,2007,0.0
020802070202,2008,0.0
020802070202,2009,0.0
020802070202,2010,0.0
020802070202,2011,0.0
020802070202,2012,0.0
020802070202,2013,0.0
020802070202,2014,0.0
020802070202,2015,0.0
020802070202,2016,0.0
020802070202,2017,0.0
020802070202,2018,0.0
020802070202,2019,0.0
020802070202,2020,0.0
020802070203,2000,0.0
020802070203,2001,0.0
020802070203,2002,0.0
020802070203,2003,0.0
020802070203,2004,0.0
